ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Length
998,Location 20 - Location 38,20,38,29,22698.212342428003000
999,Location 20 - Location 50,20,50,30,22863.419353286579000
1000,Location 20 - Location 1,20,1,31,23582.713511403115000
1001,Location 20 - Location 5,20,5,32,23595.884416055924000
1002,Location 20 - Location 33,20,33,33,23621.887896800792000
1003,Location 20 - Location 28,20,28,34,24080.800443386139000
1004,Location 20 - Location 36,20,36,35,24157.502242490464000
1005,Location 20 - Location 7,20,7,36,24201.176156150108000
1006,Location 20 - Location 24,20,24,37,24423.188397687842000
1007,Location 20 - Location 34,20,34,38,24571.553304589266000
1008,Location 20 - Location 47,20,47,39,24588.154813048979000
1009,Location 20 - Location 29,20,29,40,24663.912501029186000
1010,Location 20 - Location 40,20,40,41,24830.948979655903000
1011,Location 20 - Location 51,20,51,42,25234.198894251746000
1012,Location 20 - Location 41,20,41,43,25861.036740765085000
1013,Location 20 - Location 39,20,39,44,25877.055630305862000
1014,Location 20 - Location 49,20,49,45,26190.806045233323000
1015,Location 20 - Location 48,20,48,46,26341.296905556101000
1016,Location 20 - Location 12,20,12,47,26490.619455891592000
1017,Location 20 - Location 45,20,45,48,26596.649339578347000
1018,Location 20 - Location 44,20,44,49,27145.131676798472000
1019,Location 20 - Location 46,20,46,50,27463.416846567659000
1020,Location 20 - Location 42,20,42,51,29692.794947092505000
1021,Location 21 - Location 21,21,21,1,0.000000000000000
1022,Location 21 - Location 6,21,6,2,776.920192900497570
1023,Location 21 - Location 25,21,25,3,1017.752803376954300
1024,Location 21 - Location 4,21,4,4,1141.818364295540300
1025,Location 21 - Location 22,21,22,5,2575.334343885605000
1026,Location 21 - Location 8,21,8,6,3264.639128948766500
1027,Location 21 - Location 20,21,20,7,4912.822433641963500
1028,Location 21 - Location 19,21,19,8,5494.778894192179000
1029,Location 21 - Location 31,21,31,9,5667.941607119329100
1030,Location 21 - Location 14,21,14,10,5919.156216372755800
1031,Location 21 - Location 13,21,13,11,6528.347777676479400
1032,Location 21 - Location 37,21,37,12,8194.015460006205100
1033,Location 21 - Location 27,21,27,13,8732.614682635292400
1034,Location 21 - Location 43,21,43,14,9082.797727846296800
1035,Location 21 - Location 16,21,16,15,12181.766461632078000
1036,Location 21 - Location 32,21,32,16,12362.932106112101000
1037,Location 21 - Location 30,21,30,17,12795.937993941519000
1038,Location 21 - Location 15,21,15,18,13773.780083908969000
1039,Location 21 - Location 3,21,3,19,15685.594206110853000
1040,Location 21 - Location 9,21,9,20,15804.830068977009000
1041,Location 21 - Location 18,21,18,21,17029.937596547225000
1042,Location 21 - Location 10,21,10,22,17061.042119005338000
1043,Location 21 - Location 11,21,11,23,17543.218142532860000
1044,Location 21 - Location 35,21,35,24,18210.757827856844000
1045,Location 21 - Location 2,21,2,25,18674.276632145593000
1046,Location 21 - Location 23,21,23,26,18879.144229539863000
1047,Location 21 - Location 17,21,17,27,18936.131624584490000
1048,Location 21 - Location 26,21,26,28,20036.171464427447000
1049,Location 21 - Location 5,21,5,29,21356.478226214065000
1050,Location 21 - Location 36,21,36,30,21412.812044150400000
1051,Location 21 - Location 34,21,34,31,21469.403084765479000
1052,Location 21 - Location 38,21,38,32,21640.605368839577000
1053,Location 21 - Location 33,21,33,33,21820.584464521151000
1054,Location 21 - Location 28,21,28,34,21841.394253544280000
1055,Location 21 - Location 7,21,7,35,21961.769966308249000
1056,Location 21 - Location 50,21,50,36,22196.662159523745000
1057,Location 21 - Location 51,21,51,37,22254.785820945515000
1058,Location 21 - Location 29,21,29,38,22424.506311187328000
1059,Location 21 - Location 40,21,40,39,22591.542789814044000
1060,Location 21 - Location 1,21,1,40,22851.022458168365000
1061,Location 21 - Location 47,21,47,41,23003.564572844305000
1062,Location 21 - Location 39,21,39,42,23637.649440464003000
1063,Location 21 - Location 24,21,24,43,23756.431203925007000
1064,Location 21 - Location 48,21,48,44,25904.981663184652000
1065,Location 21 - Location 12,21,12,45,26054.304213520143000
1066,Location 21 - Location 45,21,45,46,26160.334097206898000
1067,Location 21 - Location 44,21,44,47,26708.816434427023000
1068,Location 21 - Location 46,21,46,48,27027.101604196210000
1069,Location 21 - Location 41,21,41,49,29280.968592234203000
1070,Location 21 - Location 49,21,49,50,29610.737896702442000
1071,Location 21 - Location 42,21,42,51,31418.605065102241000
1072,Location 22 - Location 22,22,22,1,0.000000000000000
1073,Location 22 - Location 4,22,4,2,2187.496198448619500
1074,Location 22 - Location 21,22,21,3,2575.334343885604500
1075,Location 22 - Location 25,22,25,4,2704.832942279669600
1076,Location 22 - Location 19,22,19,5,3164.326807509643000
1077,Location 22 - Location 6,22,6,6,3247.557932797953100
1078,Location 22 - Location 8,22,8,7,5086.977450650506400
1079,Location 22 - Location 14,22,14,8,6972.091325137853300
1080,Location 22 - Location 20,22,20,9,7290.231775317330200
1081,Location 22 - Location 13,22,13,10,7581.282886441576900
1082,Location 22 - Location 31,22,31,11,8045.350948794694900
1083,Location 22 - Location 37,22,37,12,9308.310152492204000
1084,Location 22 - Location 43,22,43,13,10197.092420332296000
1085,Location 22 - Location 27,22,27,14,11110.024024310664000
1086,Location 22 - Location 16,22,16,15,12550.140306093748000
1087,Location 22 - Location 15,22,15,16,14142.153928370639000
1088,Location 22 - Location 32,22,32,17,14740.341447787468000
1089,Location 22 - Location 30,22,30,18,15173.347335616887000
1090,Location 22 - Location 3,22,3,19,16053.968050572523000
1091,Location 22 - Location 9,22,9,20,16753.199581620956000
1092,Location 22 - Location 18,22,18,21,17398.311441008893000
1093,Location 22 - Location 11,22,11,22,17911.591986994528000
1094,Location 22 - Location 10,22,10,23,18115.999862436925000
1095,Location 22 - Location 35,22,35,24,18579.131672318512000
1096,Location 22 - Location 23,22,23,25,19247.518074001531000
1097,Location 22 - Location 17,22,17,26,19304.505469046158000
1098,Location 22 - Location 2,22,2,27,19729.234375577180000
1099,Location 22 - Location 26,22,26,28,20404.545308889115000
1100,Location 22 - Location 5,22,5,29,21724.852070675734000
1101,Location 22 - Location 36,22,36,30,21781.185888612068000
1102,Location 22 - Location 34,22,34,31,21837.776929227148000
1103,Location 22 - Location 38,22,38,32,22032.716516159435000
1104,Location 22 - Location 33,22,33,33,22188.958308982819000
1105,Location 22 - Location 28,22,28,34,22209.768098005949000
1106,Location 22 - Location 7,22,7,35,22330.143810769918000
1107,Location 22 - Location 50,22,50,36,22588.773306843603000
1108,Location 22 - Location 51,22,51,37,22623.159665407184000
1109,Location 22 - Location 29,22,29,38,22792.880155648996000
1110,Location 22 - Location 40,22,40,39,22959.916634275713000
1111,Location 22 - Location 1,22,1,40,23243.133605488227000
1112,Location 22 - Location 47,22,47,41,23371.938417305973000
1113,Location 22 - Location 39,22,39,42,24006.023284925672000
1114,Location 22 - Location 24,22,24,43,24148.542351244865000
1115,Location 22 - Location 48,22,48,44,26817.955053338672000
1116,Location 22 - Location 12,22,12,45,27109.261956951730000
1117,Location 22 - Location 45,22,45,46,27215.291840638485000
1118,Location 22 - Location 44,22,44,47,27621.789824581043000
1119,Location 22 - Location 46,22,46,48,28082.059347627797000
1120,Location 22 - Location 41,22,41,49,31075.013490783906000
1121,Location 22 - Location 49,22,49,50,31285.162985198098000
1122,Location 22 - Location 42,22,42,51,32473.562808533829000
1123,Location 23 - Location 23,23,23,1,0.000000000000000
1124,Location 23 - Location 35,23,35,2,1038.190180526019700
1125,Location 23 - Location 26,23,26,3,1201.484715170549000
1126,Location 23 - Location 11,23,11,4,1335.926087007001600
1127,Location 23 - Location 17,23,17,5,1842.188257462341700
1128,Location 23 - Location 5,23,5,6,2521.604185148008600
1129,Location 23 - Location 36,23,36,7,2889.345098163311800
1130,Location 23 - Location 33,23,33,8,2985.710423455094800
1131,Location 23 - Location 28,23,28,9,3006.520212478220900
1132,Location 23 - Location 34,23,34,10,3026.220110809408200
1133,Location 23 - Location 38,23,38,11,3118.728650256744500
1134,Location 23 - Location 7,23,7,12,3126.895925242190100
1135,Location 23 - Location 29,23,29,13,3589.632270121270700
1136,Location 23 - Location 3,23,3,14,3719.818467639519000
1137,Location 23 - Location 40,23,40,15,3756.668748747983500
1138,Location 23 - Location 50,23,50,16,3773.145266030686800
1139,Location 23 - Location 51,23,51,17,3811.602846989447200
1140,Location 23 - Location 47,23,47,18,4168.690531778238400
1141,Location 23 - Location 1,23,1,19,4223.139850572894800
1142,Location 23 - Location 18,23,18,20,4492.420803284002400
1143,Location 23 - Location 39,23,39,21,4802.775399397942200
1144,Location 23 - Location 15,23,15,22,5341.732589113770700
1145,Location 23 - Location 2,23,2,23,5674.624620574629300
1146,Location 23 - Location 24,23,24,24,5819.681874644178600
1147,Location 23 - Location 9,23,9,25,6882.979359623918800
1148,Location 23 - Location 16,23,16,26,6993.103660076219100
1149,Location 23 - Location 10,23,10,27,7018.521100819933100
1150,Location 23 - Location 48,23,48,28,8489.094576737985300
1151,Location 23 - Location 44,23,44,29,9292.929347980356400
1152,Location 23 - Location 12,23,12,30,13238.493166001384000
1153,Location 23 - Location 45,23,45,31,13344.523049688136000
1154,Location 23 - Location 13,23,13,32,13662.181007009029000
1155,Location 23 - Location 46,23,46,33,14211.290556677446000
1156,Location 23 - Location 14,23,14,34,15585.960600032866000
1157,Location 23 - Location 37,23,37,35,16565.119094073922000
1158,Location 23 - Location 41,23,41,36,17204.244699833558000
1159,Location 23 - Location 49,23,49,37,17414.394194247750000
1160,Location 23 - Location 43,23,43,38,17809.540851379326000
1161,Location 23 - Location 4,23,4,39,17824.869989238872000
1162,Location 23 - Location 8,23,8,40,18297.946936683082000
1163,Location 23 - Location 42,23,42,41,18450.931082242325000
1164,Location 23 - Location 21,23,21,42,18879.144229539852000
1165,Location 23 - Location 25,23,25,43,19121.494838952749000
1166,Location 23 - Location 22,23,22,44,19247.518074001531000
1167,Location 23 - Location 6,23,6,45,19269.887582609841000
1168,Location 23 - Location 19,23,19,46,21542.933170191489000
1169,Location 23 - Location 20,23,20,47,21606.767326677131000
1170,Location 23 - Location 31,23,31,48,21956.647483508732000
1171,Location 23 - Location 27,23,27,49,25426.559575670464000
1172,Location 23 - Location 32,23,32,50,28960.177638524012000
1173,Location 23 - Location 30,23,30,51,29097.569132321481000
1174,Location 24 - Location 24,24,24,1,0.000000000000000
1175,Location 24 - Location 1,24,1,2,1955.355411939263800
1176,Location 24 - Location 50,24,50,3,2200.485784768010000
1177,Location 24 - Location 47,24,47,4,2669.676530039545500
1178,Location 24 - Location 38,24,38,5,2803.732721767022200
1179,Location 24 - Location 33,24,33,6,3234.679948840016100
1180,Location 24 - Location 28,24,28,7,3421.018799015906100
1181,Location 24 - Location 39,24,39,8,3548.588830369093100
1182,Location 24 - Location 5,24,5,9,3741.297228631859500
1183,Location 24 - Location 40,24,40,10,4074.472526903744900
1184,Location 24 - Location 29,24,29,11,4178.976238489234700
1185,Location 24 - Location 7,24,7,12,4262.448533852055300
1186,Location 24 - Location 26,24,26,13,4678.260284082044600
1187,Location 24 - Location 36,24,36,14,4698.222356831687600
1188,Location 24 - Location 34,24,34,15,4931.072586034538300
1189,Location 24 - Location 51,24,51,16,4938.676719710846600
1190,Location 24 - Location 17,24,17,17,5205.981349502762900
1191,Location 24 - Location 48,24,48,18,5584.157215504601500
1192,Location 24 - Location 2,24,2,19,5757.657750044463700
1193,Location 24 - Location 23,24,23,20,5819.681874644179500
1194,Location 24 - Location 11,24,11,21,6260.908679560610800
1195,Location 24 - Location 35,24,35,22,6294.790500283153100
1196,Location 24 - Location 44,24,44,23,6387.991986746974400
1197,Location 24 - Location 10,24,10,24,7402.853684852736500
1198,Location 24 - Location 3,24,3,25,8620.842744882849700
1199,Location 24 - Location 9,24,9,26,8971.341738805318500
1200,Location 24 - Location 18,24,18,27,9518.486241704713400
1201,Location 24 - Location 15,24,15,28,10242.756866357106000
1202,Location 24 - Location 16,24,16,29,11894.127937319554000
1203,Location 24 - Location 12,24,12,30,13321.526295471218000
1204,Location 24 - Location 45,24,45,31,13427.556179157969000
1205,Location 24 - Location 46,24,46,32,13664.821096259320000
1206,Location 24 - Location 42,24,42,33,15545.993721008939000
1207,Location 24 - Location 41,24,41,34,17287.277829303392000
1208,Location 24 - Location 49,24,49,35,17497.427323717584000
1209,Location 24 - Location 13,24,13,36,17848.715226934954000
1210,Location 24 - Location 14,24,14,37,18200.756350461234000
1211,Location 24 - Location 37,24,37,38,18372.920384556186000
1212,Location 24 - Location 43,24,43,39,19689.655346027139000
1213,Location 24 - Location 8,24,8,40,21167.971464040209000
1214,Location 24 - Location 4,24,4,41,22659.944461081264000
1215,Location 24 - Location 6,24,6,42,23456.421802535766000
1216,Location 24 - Location 21,24,21,43,23756.431203925007000
1217,Location 24 - Location 25,24,25,44,24022.519116196087000
1218,Location 24 - Location 22,24,22,45,24148.542351244869000
1219,Location 24 - Location 20,24,20,46,24423.188397687838000
1220,Location 24 - Location 31,24,31,47,24571.443233937098000
1221,Location 24 - Location 19,24,19,48,26443.957447434826000
1222,Location 24 - Location 27,24,27,49,28242.980646681171000
1223,Location 24 - Location 32,24,32,50,31574.973388952378000
1224,Location 24 - Location 30,24,30,51,31712.364882749847000
1225,Location 25 - Location 25,25,25,1,0.000000000000000
1226,Location 25 - Location 21,25,21,2,1017.752803376954000
1227,Location 25 - Location 6,25,6,3,1351.526236368480300
1228,Location 25 - Location 4,25,4,4,1948.620989779066600
1229,Location 25 - Location 22,25,22,5,2704.832942279669600
1230,Location 25 - Location 8,25,8,6,4282.391932325720500
1231,Location 25 - Location 19,25,19,7,5371.109144760886000
1232,Location 25 - Location 20,25,20,8,5930.575237018918400
1233,Location 25 - Location 31,25,31,9,6685.694410496283100
1234,Location 25 - Location 14,25,14,10,6771.290463308078000
1235,Location 25 - Location 13,25,13,11,7380.482024611801500
1236,Location 25 - Location 37,25,37,12,9107.509290662428600
1237,Location 25 - Location 27,25,27,13,9750.367486012248300
1238,Location 25 - Location 43,25,43,14,9996.291558502520300
1239,Location 25 - Location 16,25,16,15,12424.117071044968000
1240,Location 25 - Location 32,25,32,16,13380.684909489055000
1241,Location 25 - Location 30,25,30,17,13813.690797318473000
1242,Location 25 - Location 15,25,15,18,14016.130693321858000
1243,Location 25 - Location 3,25,3,19,15927.944815523742000
1244,Location 25 - Location 9,25,9,20,16627.176346572178000
1245,Location 25 - Location 18,25,18,21,17272.288205960114000
1246,Location 25 - Location 11,25,11,22,17785.568751945750000
1247,Location 25 - Location 10,25,10,23,17915.199000607150000
1248,Location 25 - Location 35,25,35,24,18453.108437269733000
1249,Location 25 - Location 23,25,23,25,19121.494838952753000
1250,Location 25 - Location 17,25,17,26,19178.482233997380000
1251,Location 25 - Location 2,25,2,27,19528.433513747405000
1252,Location 25 - Location 26,25,26,28,20278.522073840337000
1253,Location 25 - Location 5,25,5,29,21598.828835626955000
1254,Location 25 - Location 36,25,36,30,21655.162653563286000
1255,Location 25 - Location 34,25,34,31,21711.753694178366000
1256,Location 25 - Location 38,25,38,32,21906.693281110656000
1257,Location 25 - Location 33,25,33,33,22062.935073934041000
1258,Location 25 - Location 28,25,28,34,22083.744862957170000
1259,Location 25 - Location 7,25,7,35,22204.120575721139000
1260,Location 25 - Location 50,25,50,36,22462.750071794824000
1261,Location 25 - Location 51,25,51,37,22497.136430358405000
1262,Location 25 - Location 29,25,29,38,22666.856920600218000
1263,Location 25 - Location 40,25,40,39,22833.893399226934000
1264,Location 25 - Location 1,25,1,40,23117.110370439448000
1265,Location 25 - Location 47,25,47,41,23245.915182257195000
1266,Location 25 - Location 39,25,39,42,23880.000049876893000
1267,Location 25 - Location 24,25,24,43,24022.519116196087000
1268,Location 25 - Location 48,25,48,44,26691.931818289893000
1269,Location 25 - Location 12,25,12,45,26908.461095121955000
1270,Location 25 - Location 45,25,45,46,27014.490978808710000
1271,Location 25 - Location 44,25,44,47,27495.766589532264000
1272,Location 25 - Location 46,25,46,48,27881.258485798022000
1273,Location 25 - Location 41,25,41,49,30298.721395611152000
1274,Location 25 - Location 49,25,49,50,30628.490700079390000
1275,Location 25 - Location 42,25,42,51,32272.761946704053000
1276,Location 26 - Location 26,26,26,1,0.000000000000000
1277,Location 26 - Location 17,26,17,2,1145.674223344288700
1278,Location 26 - Location 23,26,23,3,1201.484715170548700
1279,Location 26 - Location 33,26,33,4,1847.856410118441500
1280,Location 26 - Location 38,26,38,5,1977.307059694610900
1281,Location 26 - Location 5,26,5,6,2168.296610972899100
1282,Location 26 - Location 35,26,35,7,2195.217415413608700
1283,Location 26 - Location 28,26,28,8,2367.593399887586200
1284,Location 26 - Location 11,26,11,9,2492.953321894589900
1285,Location 26 - Location 50,26,50,10,2631.723675468553200
1286,Location 26 - Location 1,26,1,11,3085.285837236241600
1287,Location 26 - Location 36,26,36,12,3225.697172765831500
1288,Location 26 - Location 7,26,7,13,3269.371086425477200
1289,Location 26 - Location 47,26,47,14,3532.580538528272400
1290,Location 26 - Location 34,26,34,15,3639.748234864634000
1291,Location 26 - Location 29,26,29,16,3732.107431304557800
1292,Location 26 - Location 40,26,40,17,3836.122507704587000
1293,Location 26 - Location 51,26,51,18,4302.393824527114700
1294,Location 26 - Location 24,26,24,19,4678.260284082044600
1295,Location 26 - Location 2,26,2,20,4680.141025630307000
1296,Location 26 - Location 39,26,39,21,4705.847083113914800
1297,Location 26 - Location 3,26,3,22,4876.845702527106400
1298,Location 26 - Location 18,26,18,23,5693.905518454551400
1299,Location 26 - Location 10,26,10,24,6059.686935240315500
1300,Location 26 - Location 9,26,9,25,6101.813111480377300
1301,Location 26 - Location 15,26,15,26,6498.759824001359400
1302,Location 26 - Location 48,26,48,27,7347.672986175849500
1303,Location 26 - Location 16,26,16,28,8150.130894963807800
1304,Location 26 - Location 44,26,44,29,8151.507757418222400
1305,Location 26 - Location 12,26,12,30,12244.009571057062000
1306,Location 26 - Location 45,26,45,31,12350.039454743814000
1307,Location 26 - Location 46,26,46,32,13216.806961733124000
1308,Location 26 - Location 13,26,13,33,14252.945665693485000
1309,Location 26 - Location 14,26,14,34,15898.588003675397000
1310,Location 26 - Location 37,26,37,35,16070.752037770346000
1311,Location 26 - Location 41,26,41,36,16209.761104889236000
1312,Location 26 - Location 49,26,49,37,16419.910599303428000
1313,Location 26 - Location 42,26,42,38,17309.509491680190000
1314,Location 26 - Location 43,26,43,39,17387.486999241304000
1315,Location 26 - Location 8,26,8,40,18865.803117254371000
1316,Location 26 - Location 4,26,4,41,18981.897224126464000
1317,Location 26 - Location 6,26,6,42,19860.652241294298000
1318,Location 26 - Location 21,26,21,43,20036.171464427443000
1319,Location 26 - Location 25,26,25,44,20278.522073840340000
1320,Location 26 - Location 22,26,22,45,20404.545308889123000
1321,Location 26 - Location 20,26,20,46,22121.020050902000000
1322,Location 26 - Location 31,26,31,47,22269.274887151263000
1323,Location 26 - Location 19,26,19,48,22699.960405079080000
1324,Location 26 - Location 27,26,27,49,25940.812299895333000
1325,Location 26 - Location 32,26,32,50,29272.805042166543000
1326,Location 26 - Location 30,26,30,51,29410.196535964013000
1327,Location 27 - Location 27,27,27,1,0.000000000000000
1328,Location 27 - Location 32,27,32,2,3964.742682318180000
1329,Location 27 - Location 31,27,31,3,4237.066866407548300
1330,Location 27 - Location 20,27,20,4,4465.078461778204700
1331,Location 27 - Location 30,27,30,5,5446.649994929726700
1332,Location 27 - Location 6,27,6,6,8432.605281246049300
1333,Location 27 - Location 8,27,8,7,8716.555024428822400
1334,Location 27 - Location 21,27,21,8,8732.614682635294200
1335,Location 27 - Location 4,27,4,9,9452.148106657228700
1336,Location 27 - Location 25,27,25,10,9750.367486012248300
1337,Location 27 - Location 14,27,14,11,10681.653847567371000
1338,Location 27 - Location 22,27,22,12,11110.024024310664000
1339,Location 27 - Location 37,27,37,13,11373.336502768076000
1340,Location 27 - Location 43,27,43,14,12262.118770608167000
1341,Location 27 - Location 13,27,13,15,12385.010369347860000
1342,Location 27 - Location 19,27,19,16,14029.468574617233000
1343,Location 27 - Location 16,27,16,17,19344.298419844101000
1344,Location 27 - Location 9,27,9,18,20121.490600419816000
1345,Location 27 - Location 15,27,15,19,20936.312042120993000
1346,Location 27 - Location 10,27,10,20,21317.149610370117000
1347,Location 27 - Location 3,27,3,21,22848.126164322883000
1348,Location 27 - Location 2,27,2,22,22930.384123510376000
1349,Location 27 - Location 18,27,18,23,24192.469554759249000
1350,Location 27 - Location 11,27,11,24,24321.878650975701000
1351,Location 27 - Location 35,27,35,25,24824.237714886473000
1352,Location 27 - Location 17,27,17,26,24873.513447452395000
1353,Location 27 - Location 23,27,23,27,25426.559575670453000
1354,Location 27 - Location 26,27,26,28,25940.812299895337000
1355,Location 27 - Location 38,27,38,29,26518.004591421330000
1356,Location 27 - Location 50,27,50,30,26683.211602279913000
1357,Location 27 - Location 1,27,1,31,27402.505760396449000
1358,Location 27 - Location 5,27,5,32,27415.676665049246000
1359,Location 27 - Location 33,27,33,33,27441.680145794122000
1360,Location 27 - Location 41,27,41,34,27677.237539426489000
1361,Location 27 - Location 28,27,28,35,27900.592692379461000
1362,Location 27 - Location 36,27,36,36,27977.294491483786000
1363,Location 27 - Location 49,27,49,37,28007.006843894727000
1364,Location 27 - Location 7,27,7,38,28020.968405143431000
1365,Location 27 - Location 24,27,24,39,28242.980646681175000
1366,Location 27 - Location 34,27,34,40,28391.345553582589000
1367,Location 27 - Location 47,27,47,41,28407.947062042305000
1368,Location 27 - Location 29,27,29,42,28483.704750022509000
1369,Location 27 - Location 40,27,40,43,28650.741228649225000
1370,Location 27 - Location 51,27,51,44,29053.991143245068000
1371,Location 27 - Location 39,27,39,45,29696.847879299185000
1372,Location 27 - Location 12,27,12,46,29969.378699303008000
1373,Location 27 - Location 45,27,45,47,29986.115865099673000
1374,Location 27 - Location 48,27,48,48,30161.089154549434000
1375,Location 27 - Location 44,27,44,49,30964.923925791805000
1376,Location 27 - Location 46,27,46,50,31283.209095560993000
1377,Location 27 - Location 42,27,42,51,31508.995745753909000
1378,Location 28 - Location 28,28,28,1,0.000000000000000
1379,Location 28 - Location 5,28,5,2,631.934338403605240
1380,Location 28 - Location 33,28,33,3,685.035532406317320
1381,Location 28 - Location 7,28,7,4,1328.097280354890200
1382,Location 28 - Location 36,28,36,5,1410.767881773844000
1383,Location 28 - Location 47,28,47,6,1648.730608304897900
1384,Location 28 - Location 40,28,40,7,1655.875802480140500
1385,Location 28 - Location 1,28,1,8,1704.110405056032300
1386,Location 28 - Location 29,28,29,9,1760.379514065630900
1387,Location 28 - Location 34,28,34,10,1846.580637535121700
1388,Location 28 - Location 38,28,38,11,2101.760503180193600
1389,Location 28 - Location 50,28,50,12,2341.295743992216600
1390,Location 28 - Location 51,28,51,13,2361.120018456527800
1391,Location 28 - Location 26,28,26,14,2367.593399887586700
1392,Location 28 - Location 39,28,39,15,2667.077551332956800
1393,Location 28 - Location 23,28,23,16,3006.520212478221800
1394,Location 28 - Location 24,28,24,17,3421.018799015907000
1395,Location 28 - Location 17,28,17,18,3507.649423784199800
1396,Location 28 - Location 35,28,35,19,4000.440204530434600
1397,Location 28 - Location 11,28,11,20,4298.176111011416700
1398,Location 28 - Location 2,28,2,21,6290.623721794842800
1399,Location 28 - Location 3,28,3,22,6682.068491643931300
1400,Location 28 - Location 48,28,48,23,6909.630738890107800
1401,Location 28 - Location 18,28,18,24,7498.941015762225100
1402,Location 28 - Location 44,28,44,25,7713.465510132480600
1403,Location 28 - Location 10,28,10,26,7935.819656603116500
1404,Location 28 - Location 9,28,9,27,8122.417947148306700
1405,Location 28 - Location 15,28,15,28,8303.982613118187100
1406,Location 28 - Location 16,28,16,29,9955.353684080635500
1407,Location 28 - Location 12,28,12,30,13854.492267221598000
1408,Location 28 - Location 45,28,45,31,13960.522150908349000
1409,Location 28 - Location 46,28,46,32,14827.289657897660000
1410,Location 28 - Location 13,28,13,33,16136.214123718029000
1411,Location 28 - Location 42,28,42,34,16871.467244394447000
1412,Location 28 - Location 41,28,41,35,17820.243801053770000
1413,Location 28 - Location 14,28,14,36,17919.192839343326000
1414,Location 28 - Location 49,28,49,37,18030.393295467966000
1415,Location 28 - Location 37,28,37,38,18091.356873438279000
1416,Location 28 - Location 43,28,43,39,19408.091834909232000
1417,Location 28 - Location 8,28,8,40,20771.980053392079000
1418,Location 28 - Location 4,28,4,41,20787.120013243293000
1419,Location 28 - Location 6,28,6,42,21743.920699318838000
1420,Location 28 - Location 21,28,21,43,21841.394253544273000
1421,Location 28 - Location 25,28,25,44,22083.744862957170000
1422,Location 28 - Location 22,28,22,45,22209.768098005952000
1423,Location 28 - Location 20,28,20,46,24080.800443386128000
1424,Location 28 - Location 31,28,31,47,24289.879722819194000
1425,Location 28 - Location 19,28,19,48,24505.183194195910000
1426,Location 28 - Location 27,28,27,49,27900.592692379461000
1427,Location 28 - Location 32,28,32,50,31293.409877834474000
1428,Location 28 - Location 30,28,30,51,31430.801371631944000
1429,Location 29 - Location 29,29,29,1,0.000000000000000
1430,Location 29 - Location 7,29,7,2,606.154169169374770
1431,Location 29 - Location 40,29,40,3,648.177509169446580
1432,Location 29 - Location 51,29,51,4,759.700481221611650
1433,Location 29 - Location 36,29,36,5,1329.605575356596500
1434,Location 29 - Location 47,29,47,6,1509.299708449689700
1435,Location 29 - Location 34,29,34,7,1536.722149182726800
1436,Location 29 - Location 39,29,39,8,1570.976650328126900
1437,Location 29 - Location 28,29,28,9,1760.379514065630900
1438,Location 29 - Location 5,29,5,10,1957.872845567369500
1439,Location 29 - Location 33,29,33,11,2258.068351808808500
1440,Location 29 - Location 1,29,1,12,3277.143224458523000
1441,Location 29 - Location 23,29,23,13,3589.632270121271200
1442,Location 29 - Location 38,29,38,14,3674.793322582685500
1443,Location 29 - Location 26,29,26,15,3732.107431304557400
1444,Location 29 - Location 50,29,50,16,3914.328563394708500
1445,Location 29 - Location 24,29,24,17,4178.976238489234700
1446,Location 29 - Location 35,29,35,18,4583.552262173483500
1447,Location 29 - Location 17,29,17,19,4684.705040635776600
1448,Location 29 - Location 11,29,11,20,4881.288168654466100
1449,Location 29 - Location 3,29,3,21,7086.744798886341400
1450,Location 29 - Location 18,29,18,22,7850.585229651273000
1451,Location 29 - Location 2,29,2,23,7863.656541197334300
1452,Location 29 - Location 48,29,48,24,8482.663558292601000
1453,Location 29 - Location 15,29,15,25,8718.872801384983200
1454,Location 29 - Location 44,29,44,26,9286.498329534972100
1455,Location 29 - Location 10,29,10,27,9508.852476005606100
1456,Location 29 - Location 9,29,9,28,9695.450766550793600
1457,Location 29 - Location 16,29,16,29,10538.465741723683000
1458,Location 29 - Location 12,29,12,30,15427.525086624089000
1459,Location 29 - Location 45,29,45,31,15533.554970310841000
1460,Location 29 - Location 46,29,46,32,16400.322477300153000
1461,Location 29 - Location 13,29,13,33,16719.326181361081000
1462,Location 29 - Location 42,29,42,34,18444.500063796939000
1463,Location 29 - Location 14,29,14,35,18643.105774384916000
1464,Location 29 - Location 41,29,41,36,19393.276620456265000
1465,Location 29 - Location 49,29,49,37,19603.426114870457000
1466,Location 29 - Location 37,29,37,38,19622.264268425966000
1467,Location 29 - Location 43,29,43,39,20866.686025731371000
1468,Location 29 - Location 8,29,8,40,21355.092111035134000
1469,Location 29 - Location 4,29,4,41,21370.232070886341000
1470,Location 29 - Location 6,29,6,42,22327.032756961893000
1471,Location 29 - Location 21,29,21,43,22424.506311187321000
1472,Location 29 - Location 25,29,25,44,22666.856920600218000
1473,Location 29 - Location 22,29,22,45,22792.880155649000000
1474,Location 29 - Location 20,29,20,46,24663.912501029183000
1475,Location 29 - Location 31,29,31,47,25013.792657860780000
1476,Location 29 - Location 19,29,19,48,25088.295251838957000
1477,Location 29 - Location 27,29,27,49,28483.704750022516000
1478,Location 29 - Location 32,29,32,50,32017.322812876060000
1479,Location 29 - Location 30,29,30,51,32154.714306673530000
